download_count,project
158052,"cody-special"
158000,"mooncake-transfer-engine-cuda13"
157998,"kt-legacy"
157943,"clarifai-grpc"
157913,"ubai-client"
157907,"pytest-embedded-serial"
157901,"approval-utilities"
157816,"guarddog"
157813,"clingo"
157747,"pytest-httpbin"
157675,"gooddata-api-client"
157653,"any-llm-sdk"
157642,"rich-pyfiglet"
157584,"fast-agent-mcp"
157570,"flipt-client"
157556,"yorm"
157542,"zope-container"
157527,"optionaldict"
157487,"wafw00f"
157401,"pyslack"
157397,"wn"
157395,"django-settings-holder"
157325,"websocket"
157278,"sas7bdat"
157256,"oslo-privsep"
157185,"pytest-black"
157134,"vapi-server-sdk"
157099,"mozshellutil"
157086,"qase-python-commons"
157061,"giddy"
157059,"callee"
157058,"absurd-sdk"
157039,"dynamicprompts"
156959,"arm-pyart"
156954,"aws-cdk-aws-certificatemanager"
156907,"konoha"
156871,"antsibull-docs"
156811,"aws-cdk-aws-cloudfront"
156790,"beautifulsoup"
156730,"crudini"
156678,"gspread-asyncio"
156658,"python-didl-lite"
156647,"observable"
156620,"tfparse"
156519,"dilithium-py"
156510,"pytket"
156457,"pptx2md"
156455,"pylint-exit"
156422,"google-compute-engine"
156336,"pytest-rng"
156324,"azure-maps-search"
156308,"cachier"
156232,"aioblescan"
156224,"awslabs-aws-pricing-mcp-server"
156165,"sxtwl"
156135,"nvidia-nat-mcp"
156088,"jupysql"
156061,"hdwallet"
156039,"flask-redis"
155954,"bandit-sarif-formatter"
155899,"table-logger"
155871,"holistictraceanalysis"
155817,"django-zen-queries"
155755,"dgl"
155721,"django-admin-extra-buttons"
155710,"capsolver"
155684,"pilgram"
155677,"alembic-autogenerate-enums"
155673,"cua-core"
155620,"aws-cdk-aws-autoscaling"
155613,"hyppo"
155572,"fastnanoid"
155532,"alibabacloud-darabonba-string"
155519,"weblate-schemas"
155512,"alibabacloud-darabonba-array"
155509,"types-wtforms"
155474,"pytest-depends"
155473,"glicko2"
155417,"types-pysaml2"
155388,"gcp-storage-emulator"
155376,"zope-cachedescriptors"
155375,"alibabacloud-darabonba-signature-util"
155374,"alibabacloud-darabonba-map"
155366,"svn"
155356,"kanjize"
155344,"cirq-ionq"
155330,"logomaker"
155328,"aws-cdk-custom-resources"
155309,"abx-dl"
155281,"base2048"
155255,"nnunetv2"
155250,"cloudmersive-convert-api-client"
155237,"uuid7-standard"
155155,"django-qr-code"
155142,"serialx"
155077,"strands-agents-evals"
155069,"django-tasks-db"
155015,"linuxdoc"
154965,"fastapi-csrf-protect"
154957,"snappi"
154936,"antimeridian"
154919,"types-aiobotocore-athena"
154911,"facenet-pytorch"
154895,"aws-cdk-aws-elasticloadbalancingv2"
154878,"gladiaio-sdk"
154875,"conductor-python"
154864,"wsgiproxy2"
154777,"asknews"
154757,"python-binary-memcached"
154728,"django-markdownify"
154687,"invenio-records-permissions"
154650,"b2luigi"
154597,"whool"
154558,"opensearch-logger"
154533,"steel-sdk"
154448,"teradatamodelops"
154411,"hpp-fcl"
154328,"nmslib"
154294,"azure-cli-appservice"
154293,"colpali-engine"
154261,"aigie"
154260,"wsgiref"
154238,"ansible-tower-cli"
154172,"texture2ddecoder"
154097,"types-pika"
154031,"nextcloud-mcp-server"
153978,"tiktoklive"
153957,"zope-traversing"
153956,"cssmin"
153928,"yearfrac"
153897,"retinaface-py"
153770,"langgraph-swarm"
153749,"py-lib3mf"
153743,"pypptx-with-oxml"
153736,"knowit"
153701,"wechatpy"
153653,"heroku3"
153615,"sealights-python-agent"
153605,"pymem"
153577,"slack"
153541,"gmssl"
153529,"lbt-dragonfly"
153524,"home-assistant-frontend"
153512,"blend-modes"
153457,"pyxdameraulevenshtein"
153388,"snowpipe-streaming"
153337,"django-querycount"
153337,"skrub"
153316,"beaapi"
153171,"pytorch-fid"
153042,"pproxy"
153016,"gotenberg-client"
153004,"simple-onnx-processing-tools"
152987,"mock-alchemy"
152864,"cmocean"
152822,"ocpp"
152808,"newrelic-api"
152767,"assisted-service-client"
152716,"base36"
152670,"esp-bool-parser"
152643,"fastdigest"
152528,"pytest-operator"
152514,"fastmcp-extensions"
152441,"slip10"
152421,"beautysh"
152401,"django-clickhouse-backend"
152392,"stepfunctions"
152376,"types-influxdb-client"
152348,"pyarabic"
152331,"ilcli"
152276,"strict-kwargs"
152194,"cartoboost"
152181,"vultr"
152147,"spatial-access"
152094,"ordered-enum"
152047,"power-grid-model"
152029,"azure-mgmt-machinelearningservices"
152003,"taktile-auth"
151996,"aws-cdk-aws-codestarnotifications"
151957,"aws-sso-lib"
151910,"tmtools"
151881,"graphql-server"
151845,"fold-to-ascii"
151808,"flask-swagger"
151732,"mistralai-vibe-sdk"
151723,"seqlog"
151718,"aws-cdk-aws-elasticloadbalancing"
151694,"llama-index-llms-langchain"
151600,"flask-prometheus-metrics"
151579,"types-netaddr"
151568,"pythena"
151522,"whylabs-client"
151497,"stac-pydantic"
151492,"aws-cdk-aws-secretsmanager"
151453,"pulumiverse-time"
151449,"sshuttle"
151436,"surrealdb"
151403,"awslogs"
151390,"rebulk"
151372,"ezodf"
151360,"theine-core"
151271,"aws-cdk-aws-signer"
151241,"statsd-tags"
151179,"imbalance-xgboost"
151172,"codeflash-benchmark"
151164,"transmission-rpc"
151137,"scan-build"
151103,"types-atomicwrites"
151081,"ifcfg"
151031,"llama-index-storage-kvstore-postgres"
150960,"django-activity-stream"
150960,"aws-cdk-aws-redshift-alpha"
150957,"dagster-pagerduty"
150924,"zope-annotation"
150894,"py-expression-eval"
150847,"facebook-wda"
150782,"prefect-gitlab"
150754,"more-click"
150750,"sqlalchemy-views"
150740,"segregation"
150724,"mypy-strict-kwargs"
150717,"pynmea2"
150715,"drf-excel"
150602,"cbcbox"
150565,"rubric"
150538,"urllib3-mock"
150483,"uptrace"
150456,"pandas-redshift"
150386,"metar"
150356,"aws-cdk-aws-cognito"
150283,"typing-validation"
150281,"aws-cdk-aws-dynamodb"
150280,"aws-cdk-aws-codebuild"
150259,"apimatic-requests-client-adapter"
150222,"llama-index-vector-stores-faiss"
150209,"pulumi-local"
150201,"ytsaurus-yson"
150180,"human-readable"
150092,"python-matter-server"
150070,"sqltap"
150019,"pyavd-utils"
149915,"slipcover"
149902,"pyjson"
149880,"py-import-cycles"
149829,"optimum-intel"
149819,"cronitor"
149815,"micloud"
149789,"nbzip"
149786,"fuzzyfinder"
149774,"openmeter"
149764,"hopsworks-apigen"
149755,"gradio-pdf"
149686,"dbt-osmosis"
149561,"etcpak"
149545,"pygeos"
149433,"aistore"
149400,"style"
149364,"batchgenerators"
149317,"datetime-quarter"
149313,"aws-cdk-aws-route53-targets"
149307,"langchain-oracledb"
149290,"based58"
149276,"powerbot-client"
149208,"httpserver"
149153,"virtualenvwrapper"
149151,"mkdocs-render-swagger-plugin"
149087,"android-backup"
149075,"mixpanel-py-async"
149057,"dllist"
149019,"async-upnp-client"
149003,"flexmock"
148997,"pywxdump"
148992,"langchain-docling"
148980,"lightphe"
148951,"rounders"
148926,"marshmallow-mongoengine"
148897,"multicall"
148892,"datawrapper"
148873,"types-mypy-extensions"
148860,"matplotlib-scalebar"
148799,"python-qpid-proton"
148791,"yamlpath"
148742,"getname"
148733,"letta"
148692,"token-throttler"
148677,"impi-rt"
148668,"fastapi-decorators"
148657,"hopsworks"
148649,"mac-vendor-lookup"
148649,"skorch"
148605,"allure-robotframework"
148539,"mypy-boto3-connecthealth"
148503,"snakemd"
148489,"json-tools-rs"
148488,"sageattention"
148479,"ansible-base"
148447,"mysql-python"
148440,"stix2-validator"
148435,"os-traits"
148418,"types-aiobotocore-eks"
148390,"siliconcompiler"
148343,"gllm-inference-binary"
148342,"cfgraph"
148229,"mypy-boto3-elementalinference"
148216,"airflow-provider-hightouch"
148174,"zope-size"
148154,"graspologic"
148100,"riot"
148063,"oneccl"
148038,"aws-request-signer"
147941,"beancount"
147923,"mkdocs-git-revision-date-plugin"
147910,"drf-dynamic-fields"
147888,"sphinx-remove-toctrees"
147830,"mypy-boto3-signer-data"
147754,"django-auth-adfs"
147672,"reorder-python-imports"
147669,"pyatv"
147661,"tools"
147648,"fancy-subprocess"
147592,"jaraco-logging"
147572,"django-markdownx"
147561,"tiered-debug"
147557,"urlcanon"
147546,"xlcalculator"
147517,"google-cloud-bigquery-reservation"
147505,"speaklater"
147498,"aws-cdk-aws-codecommit"
147461,"databricks-dbapi"
147411,"pyais"
147382,"nvdlfw-inspect"
147368,"hera-workflows"
147334,"astc-encoder-py"
147308,"mypy-boto3-simpledbv2"
147303,"xrpl-py"
147225,"dbt"
147224,"tkcalendar"
147203,"datarobot-predict"
147203,"backports-csv"
147191,"translators"
147163,"ranx"
147147,"llama-index-storage-docstore-postgres"
147130,"pytricia"
147076,"aws-cdk-aws-ecs"
147069,"flask-moment"
147036,"dmgbuild"
147018,"tiktokapi"
147015,"transformer-engine"
146997,"aws-cdk-aws-sns-subscriptions"
146966,"adafruit-circuitpython-requests"
146934,"coqui-tts-trainer"
146831,"minimalmodbus"
146786,"types-grpcio-reflection"
146722,"urbanairship"
146696,"swagger-ui-py"
146680,"odfdo"
146623,"scikit-posthocs"
146622,"tendo"
146589,"lightecc"
146575,"types-boltons"
146528,"types-assertpy"
146455,"sentinel"
146329,"dcc-mcp-core"
146293,"ha-mcp-dev"
146239,"mmgp"
146214,"cu2qu"
146208,"guardrails-hub-types"
146160,"launchdarkly-openfeature-server"
146156,"paver"
146131,"metaphor-python"
146122,"agent-lifecycle-toolkit"
146118,"librouteros"
146069,"runstats"
146035,"rax"
145994,"pulumi-esc-sdk"
145969,"django-cms"
145908,"mavproxy"
145901,"phx-class-registry"
145848,"adafruit-pureio"
145813,"cudo-compute"
145759,"speedict"
145744,"apimatic-core-interfaces"
145742,"simple-azure-blob-downloader"
145700,"tailscale"
145695,"zexceptions"
145661,"bx-python"
145598,"aws-cdk-aws-s3-deployment"
145593,"apache-airflow-providers-jira"
145463,"fit-tool"
145395,"qase-api-v2-client"
145322,"http-message-signatures"
145303,"behavex-images"
145284,"lazyasd"
145275,"python-octaviaclient"
145271,"datedelta"
145213,"pyarmor-cli-core-alpine"
145209,"atlassian-doc-builder"
145113,"clamav-client"
145106,"ssm-parameter-store"
145070,"aws-cdk-aws-sam"
145058,"hangul-romanize"
145017,"aiocop"
144908,"frontend"
144892,"envsubst"
144829,"causalml"
144806,"dxcam"
144783,"cargo-zigbuild"
144731,"zope-filerepresentation"
144717,"xpresslibs"
144696,"aws-cdk-aws-servicediscovery"
144595,"neptune"
144564,"aws-cdk-aws-autoscaling-hooktargets"
144527,"ntstatus"
144512,"adbc-driver-snowflake"
144479,"dagster-mlflow"
144389,"djangocms-admin-style"
144375,"alibabacloud-cs20151215"
144330,"theine"
144325,"python-timeout"
144312,"python-printr"
144277,"adf-lib"
144229,"stups-tokens"
144182,"rockset"
144141,"scripttest"
144120,"oneccl-devel"
144048,"reacton"
144035,"elastic-agent-client"
143947,"ctparse"
143860,"json-five"
143834,"tls-parser"
143734,"gitignorant"
143734,"pyctcdecode"
143716,"neoteroi-mkdocs"
143699,"soft-webauthn"
143551,"empty-files"
143551,"pytest-rich"
143548,"tensorflow-aarch64"
143494,"smoldot-light"
143474,"python-libsbml"
143472,"graphene-django-optimizer"
143468,"torchfcpe"
143459,"zope-site"
143363,"cmeel-tinyxml"
143350,"dlthub-client"
143293,"pytest-embedded-qemu"
143226,"flux-local"
143083,"sceptre"
143073,"prefect-ray"
143058,"allure-pytest-default-results"
143050,"scikit-bio"
143031,"jupyterlab-lsp"
143017,"polar-sdk"
143008,"pypemicro"
143005,"chgnet"
142960,"apache-airflow-providers-akeyless"
142955,"gigachat"
142950,"tabicl"
142940,"hashin"
142935,"pronto"
142933,"permutation"
142912,"kubernetes-client"
142880,"neuralfoil"
142853,"pipecat-ai-flows"
142804,"kantoku"
142802,"zope-processlifetime"
142721,"cornice"
142682,"pyedb"
142619,"pynrrd"
142588,"newton"
142518,"tidy3d"
142507,"twilio-stubs"
142472,"superlance"
142431,"dreadnode"
142398,"aiobotocore-otel"
142331,"colorspacious"
142328,"models-dev"
142309,"warc3-wet-clueweb09"
142297,"jinjasql2"
142279,"opentimelineio"
142278,"jupysql-plugin"
142267,"pulumi-auth0"
142263,"apache-airflow-providers-influxdb"
142261,"skrl"
142255,"strongtyping"
142238,"cisco-ai-mcp-scanner"
142205,"pyfmodex"
142189,"solara"
142120,"types-aiobotocore-securityhub"
142117,"scrapinghub"
142042,"python-speech-features"
142000,"mkdocs-git-committers-plugin-2"
141967,"django-otp-webauthn"
141965,"libsql-experimental"
141923,"apig-wsgi"
141888,"pyamg"
141864,"adaptix"
141749,"tfds-nightly"
141731,"aws-cdk-aws-stepfunctions"
141682,"lamindb"
141636,"avalara"
141619,"pyocd-pemicro"
141610,"eerepr"
141583,"kailash-enterprise"
141503,"hikari"
141410,"dprint-py"
141326,"poetry-dotenv-plugin"
141277,"pymobiledetect"
141256,"gersemi"
141218,"testinfra"
141215,"aws-cdk-aws-kinesis"
141200,"renew"
141164,"minilog"
141147,"amazon-braket-sdk"
141125,"prophy"
141112,"gekko"
141083,"wagtailmedia"
141065,"os-ken"
141054,"kaggle-environments"
141050,"mkl-static"
140986,"scweet"
140979,"types-aiobotocore-autoscaling"
140932,"oslo-rootwrap"
140927,"arguably"
140877,"django-anon"
140866,"pytest-httpx2"
140854,"glpk"
140832,"adblockparser"
140714,"opencensus-ext-requests"
140696,"apiclient"
140624,"arcgis2geojson"
140611,"volue-insight-timeseries"
140553,"graphyte"
140548,"geomdl"
140521,"flake8-tuple"
140509,"smtpapi"
140447,"fastapi-utilities"
140354,"google-cloud-quotas"
140340,"ttach"
140237,"newton-actuators"
140105,"esphome-device-builder"
140092,"apache-flink-libraries"
140075,"django-sri"
140061,"py-builder-relayer-client"
140041,"subprocess-run"
140010,"zenrows"
139972,"laszip"
139966,"mobsfscan"
139905,"adafruit-circuitpython-connectionmanager"
139866,"pytest-beartype-tests"
139864,"casbin-async-sqlalchemy-adapter"
139829,"migrate-to-uv"
139821,"prince"
139712,"django-compression-middleware"
139707,"streamlit-avatar"
139668,"zope"
139658,"django-slack"
139644,"mock-firestore"
139638,"axioms-fastapi"
139614,"tobler"
139594,"eight"
139584,"fable-library"
139582,"paddle-python-sdk"
139456,"flexpolyline"
139455,"lcm"
139401,"sexpdata"
139291,"garmin-fit-sdk"
139204,"cpi"
139198,"open-spiel"
139175,"pgpy13"
139147,"aiofastnet"
139138,"splines"
139113,"geolib"
139105,"tbb-devel"
139062,"jsonrpcclient"
139042,"spec-kitty-events"
139041,"rel"
138983,"django-elasticsearch-dsl-drf"
138945,"pyedflib"
138909,"flet-desktop"
138866,"pyrnnoise"
138784,"python-retry"
138779,"dateformat"
138728,"dtaidistance"
138725,"obspec"
138723,"cirq-aqt"
138661,"efficientnet"
138656,"lib-cli-exit-tools"
138636,"rdkit-pypi"
138635,"lat-lon-parser"
138614,"pymgclient"
138511,"dynamo-json"
138415,"sphinx-panels"
138382,"pypgstac"
138372,"google-cloud-securitycenter"
138339,"django-rest-multiple-models"
138333,"pip-compile-multi"
138277,"aws-cdk-aws-neptune-alpha"
138258,"clabe"
138231,"nominal-streaming"
138223,"g4f"
138212,"datahub"
138205,"zope-pagetemplate"
138200,"silero"
138200,"readthedocs-sphinx-search"
138155,"python-roborock"
138153,"copier-templates-extensions"
138132,"setoptconf"
138108,"binsize"
138057,"lightdsa"
138048,"django-map-widgets"
137962,"zope-tal"
137953,"kerchunk"
137951,"py-ocsf-models"
137942,"anomalo"
137891,"aws-cdk-aws-acmpca"
137877,"synapse-s3-storage-provider"
137874,"shipyard-bp-utils"
137837,"mlb-statsapi"
137797,"hopsworks-aiomysql"
137780,"django-admin-data-views"
137778,"automaton"
137752,"types-braintree"
137739,"alibabacloud-gateway-pop"
137737,"omnibase-spi"
137715,"dbx"
137658,"nsj-rest-lib"
137592,"trufflehog"
137489,"plugp100"
137463,"aws-cdk-aws-kinesisfirehose-destinations-alpha"
137446,"nebula3-python"
137420,"bacpypes3"
137382,"sdp-transform"
137362,"jupyter-black"
137315,"bandwidth-sdk"
137312,"rouge-metric"
137298,"spreg"
137284,"common-expression-language"
137234,"eli5"
137192,"valohai-yaml"
137076,"audiolab"
137070,"mattermostdriver"
137047,"cdk-cloudformation-datadog-monitors-monitor"
137046,"json2table"
136916,"infrared-protocols"
136908,"json-with-comments"
136901,"openimageio"
136891,"gstools"
136867,"crawlerdetect"
136863,"llama-api-client"
136830,"documenttemplate"
136800,"cnocr"
136790,"english-words"
136693,"shotgun-api3"
136629,"ramp-packer"
136587,"fmod-toolkit"
136580,"fritzconnection"
136558,"tmuxp"
136534,"authencoding"
136457,"kubernetes-validate"
136433,"anchorpy-core"
136420,"langchain-cerebras"
136340,"xproj"
136311,"pybids"
136305,"sax"
136279,"rdata"
136263,"snowflake-labs-mcp"
136149,"jsoncomment"
136140,"django-defender"
136129,"json-fix"
136127,"openresponses-types"
136067,"intbitset"
136004,"llist"
135993,"pigpio"
135982,"huawei-solar"
135975,"charmcraftcache"
135958,"snowpark-connect"
135927,"python-status"
135925,"vokativ"
135905,"vercel-blob"
135847,"qm-qua"
135801,"django-test-plus"
135786,"sphinxcontrib-runcmd"
135754,"poetry-plugin-shell"
135724,"scour"
135722,"types-aiobotocore-textract"
135680,"sentry-kafka-schemas"
135673,"point-cloud-utils"
135670,"odoorpc"
135647,"clarifai-protocol"
135505,"zope-tales"
135501,"tensorrt-cu13"
135493,"deluge-client"
135490,"mecab-ko"
135471,"pyresample"
135454,"nsj-gcf-utils"
135420,"checkdmarc"
135377,"shortzy"
135375,"onesignal-python-api"
135373,"pydoris"
135366,"apache-airflow-providers-ydb"
135357,"tempita"
135339,"google-cloud-deploy"
135331,"keystone"
135327,"aioprocessing"
135318,"types-paho-mqtt"
135282,"zhinst-utils"
135267,"pynitefea"
135263,"bizdays"
135249,"pysmartdl"
135238,"conventional-pre-commit"
135224,"hightime"
135208,"types-olefile"
135207,"plyara"
135192,"classes"
135186,"qase-pytest"
135169,"ridgeplot"
135141,"extra-platforms"
135094,"thespian"
135009,"rigour"
134999,"django-soft-delete"
134908,"utf-queue-client"
134818,"nsj-flask-auth"
134814,"pulumi-google-native"
134809,"alibabacloud-kms20160120"
134769,"sdmetrics"
134754,"konlpy"
134747,"kcli"
134708,"youtube-search-python"
134706,"htag"
134696,"inference"
134661,"dargs"
134637,"wyoming"
134615,"tensorrt-cu13-libs"
134608,"filestack-python"
134559,"sqruff"
134527,"flynt"
134418,"wagtail-modeladmin"
134390,"nsj-multi-database-lib"
134380,"langchain-oci"
134378,"graphql-core-promise"
134372,"labjack-ljm"
134358,"mediafile"
134354,"sqlcipher3-binary"
134346,"rltest"
134274,"tensorlake"
134209,"tuya-device-sharing-sdk"
134204,"biom-format"
134201,"tacacs-plus"
134199,"linopy"
134106,"click-extra"
134094,"nsj-sql-utils-lib"
134063,"azure-communication-chat"
134024,"igittigitt"
133990,"rtfunicode"
133981,"asyncpraw"
133968,"babelfish"
133901,"py-geohex3"
133810,"django-zeal"
133799,"piecewise-regression"
133732,"palmerpenguins"
133701,"django-watson"
133667,"streamlit-ace"
133666,"urlpath"
133664,"fastcrud"
133646,"spec-kitty-tracker"
133589,"certbot-nginx"
133571,"langflow-base"
133564,"kerykeion"
133559,"pyjls"
133557,"pygdal"
133535,"taxjar"
133532,"datafiles"
133529,"signalfx"
133525,"tosa-tools"
133491,"rnet"
133469,"nsj-rest-lib2"
133452,"types-boto3-stepfunctions"
133435,"hug"
133409,"cirq-pasqal"
133370,"msvc-runtime"
133360,"json-strong-typing"
133345,"pesq"
133323,"yeelight"
133313,"groundingdino-py"
133307,"actions-python-core"
133296,"pytest-deepassert"
133271,"mkdocs-same-dir"
133250,"dataclass-csv"
133147,"docx-mailmerge2"
133144,"spdx3-validate"
133144,"notion-to-md-py"
133100,"flask-datadog"
133083,"filechunkio"
133060,"anticaptchaofficial"
133051,"python-docx-ml6"
132995,"tf-slim"
132956,"castellan"
132913,"shinyswatch"
132826,"doppler-env"
132797,"django-enumfields"
132753,"traceml"
132729,"simple-lama-inpainting"
132726,"kink"
132718,"percy-selenium"
132698,"dynamic-network-architectures"
132686,"drafthorse"
132679,"vcdvcd"
132674,"home-assistant-chip-clusters"
132661,"cosmos-xenna"
132654,"nsj-queue-lib"
132638,"aws-cdk-aws-kinesisfirehose-alpha"
132498,"mypy-zope"
132482,"mycli"
132475,"twscrape"
132471,"aws-cdk-aws-globalaccelerator"
132453,"xlocal"
132425,"can-ada"
132383,"yesqa"
132337,"coralogix-opentelemetry"
132327,"scrapy-impersonate"
132298,"face-recognition-models"
132275,"python-coveralls"
132241,"zope-browserpage"
132233,"llm-anthropic"
132226,"daal4py"
132180,"ovsdbapp"
132180,"tensorflow-graphics"
132115,"flake8-blind-except"
132104,"tree-sitter-hcl"
132067,"zaproxy"
132031,"hankel"
132020,"flask-babelex"
132012,"update"
131936,"clip-anytorch"
131889,"indexed-gzip"
131842,"protobuf-decoder"
131825,"onnxruntime-genai"
131785,"flask-orjson"
131770,"aiohomekit"
131767,"siphashc"
131721,"colormath"
131681,"marin-finelog-server"
131673,"pyts"
131660,"globmatch"
131657,"djade"
131652,"prefect-email"
131615,"deno"
131609,"nox-poetry"
131545,"chatlas"
131487,"zope-browserresource"
131444,"citeproc-py"
131436,"evmdasm"
131429,"cirq-web"
131383,"esphome-dashboard"
131377,"pyscss"
131366,"pyvips-binary"
131361,"genderize"
131352,"smplx"
131349,"ursina"
131251,"compel"
131250,"agentlightning"
131242,"semble"
131230,"pyemvue"
131213,"airbyte-internal-ops"
131200,"generative-ai-hub-sdk"
131136,"python-kraken-sdk"
131116,"colourmap"
131114,"ipydatawidgets"
131111,"setuptools-odoo"
131108,"llm-github-models"
131103,"binho-host-adapter"
131093,"dynamodb-encryption-sdk"
131089,"qiskit-experiments"
131083,"policyengine-core"
131051,"pallets-sphinx-themes"
131042,"monotonic-alignment-search"
131017,"cherrypy-cors"
131001,"blacken-docs"
130999,"types-geopandas"
130999,"zope-contentprovider"
130981,"mozprofile"
130941,"aioretry"
130910,"multiline-log-formatter"
130904,"django-fsm-log"
130882,"pymantic"
130852,"cloudfoundry-client"
130839,"pycsvschema"
130829,"grpcio-channelz"
130798,"langdiff"
130780,"gstools-cython"
130750,"spyder-kernels"
130720,"kitchen"
130711,"skan"
130700,"mkdocs-api-autonav"
130690,"pkginfo2"
130665,"py-avro-schema"
130624,"agent-governance-toolkit"
130612,"pyliblzfse"
130605,"ms-swift"
130603,"desert"
130588,"flawfinder"
130561,"octodns"
130482,"razdel"
130426,"dparse2"
130409,"trufflehogregexes"
130397,"fastapi-auth0"
130368,"pure-pcapy3"
130367,"multimapping"
130280,"django-pglocks"
130272,"stups-zign"
130254,"airflow-code-editor"
130247,"sagemaker-experiments"
130227,"django-post-office"
130215,"pangres"
130170,"pyrabbit2"
130057,"simple-icd-10-cm"
130051,"myskoda"
130031,"fitparse"
130025,"xarray-spatial"
129899,"spatialdata"
129825,"azure-search"
129818,"metal-sdk"
129755,"tradingeconomics"
129721,"ethereum-dasm"
129687,"zope-datetime"
129681,"xtgeo"
129615,"highcharts-core"
129600,"ssh-import-id"
129571,"hydra-optuna-sweeper"
129519,"meteomatics"
129495,"stats-can"
129490,"packvers"
129445,"resolve-robotics-uri-py"
129438,"objectgraph"
129437,"zope-testbrowser"
129394,"changelog"
129323,"cydifflib"
129321,"modulegraph2"
129321,"pymatreader"
129263,"django-cid"
129257,"fsrs"
129229,"sphinxcontrib-katex"
129136,"keboola-vcr"
129130,"pydlt"
129122,"instana"
129122,"gofeatureflag-python-provider"
129116,"fysom"
129092,"wgpu"
129064,"datapackage"
129031,"zope-structuredtext"
129004,"skypilot-nightly"
128997,"openfeature-provider-flagsmith"
128955,"graphitesend"
128941,"nbsphinx-link"
128900,"qiskit-terra"
128891,"sqlalchemy-firebird"
128877,"lib-layered-config"
128838,"tower"
128762,"mdx-include"
128737,"quickjs-ng"
128730,"pybaselines"
128715,"resfo"
128715,"pytorch-wpe"
128711,"langchain-redis"
128627,"cerbos-sqlalchemy"
128560,"mace-torch"
128534,"zope-viewlet"
128512,"forestci"
128490,"gsheets"
128449,"dask-jobqueue"
128435,"passagemath-gap"
128418,"zope-ptresource"
128405,"pywidevine"
128404,"aws-solutions-constructs-core"
128397,"apache-airflow-providers-pinecone"
128383,"adb-shell"
128319,"dbt-metabase"
128278,"sqlalchemy-diff"
128233,"dcc-mcp-server"
128229,"z3c-pt"
128202,"logutils"
128156,"dpdata"
128111,"pybloom-live"
128106,"athina-client"
128058,"gunicorn-h1c"
128033,"py3dns"
128022,"mplfonts"
128001,"wavedrom"
127957,"mqt-qcec"
127896,"pymaven-patch"
127863,"zope-sequencesort"
127846,"edx-opaque-keys"
127815,"libmagic"
127808,"tsdb"
127775,"sne4onnx"
127740,"motor-types"
127701,"rcslice"
127696,"cyclic"
127690,"xknx"
127630,"pytest-jira"
127585,"motmetrics"
127535,"tool"
127524,"flake8-mock-spec"
127515,"pydantic-deep"
127463,"asgi-ratelimit"
127450,"lib-log-rich"
127444,"jupyter-server-documents"
127432,"xtgeoviz"
127394,"typecode"
127391,"types-aiobotocore-bedrock-agent"
127338,"phoebusgen"
127294,"nvidia-lm-eval"
127237,"wikitextparser"
127226,"python-motion-planning"
127201,"pytest-embedded-serial-esp"
127162,"azure-ml-component"
127140,"dagster-pandera"
127082,"sslyze"
127047,"pytest-cagoule"
127015,"mailosaur"
126956,"skforecast"
126937,"types-grpcio-health-checking"
126879,"phone-iso3166"
126858,"markitdown-no-magika"
126855,"scrapli"
126850,"habachen"
126841,"grafana-django-saml2-auth"
126830,"matplotlib-stubs"
126808,"acryl-datahub-dagster-plugin"
126803,"cityseer"
126786,"rolo"
126784,"byteplus-python-sdk-v2"
126692,"ls-buildtools"
126664,"doipclient"
126662,"google-maps-routeoptimization"
126594,"fdt"
126576,"epik8s-tools"
126545,"zope-browsermenu"
126529,"xmind"
126420,"neo"
126392,"opentsne"
126365,"recordclass"
126363,"ipyflow-core"
126296,"nemo-text-processing"
126289,"prefigure"
126270,"plugincode"
126262,"sling"
126245,"jupyter-ai-magics"
126212,"asyncprawcore"
126196,"soundcard"
126161,"cypari2"
126160,"jupyterlab-code-formatter"
126116,"trulens-core"
126084,"markdown-callouts"
126046,"types-pysftp"
126004,"types-django-filter"
125988,"pyodide-cli"
125919,"feedgenerator"
125879,"oci-openai"
125857,"shared"
125846,"persist-queue"
125820,"typecode-libmagic"
125783,"descriptastorus"
125770,"kcidb-io"
125767,"tabulator"
125753,"pynautobot"
125731,"textcase"
125730,"shiboken2"
125719,"icsneopy"
125699,"openfeature-hooks-opentelemetry"
125674,"h5grove"
125589,"nixtla"
125537,"veracode-api-py"
125519,"hana-ml"
125504,"fastapi-cloudauth"
125489,"django-tastypie"
125483,"jupyterlab-chat"
125476,"pymbar"
125472,"braq"
125465,"sphinxcontrib-datatemplates"
125460,"pyspice"
125440,"walrus"
125436,"pymetastore"
125415,"smooch"
125407,"django-jsonfield"
125376,"opentimestamps-client"
125372,"acryl-great-expectations"
125348,"cyrtranslit"
125335,"paradict"
125324,"munge"
125278,"sqlcipher3-wheels"
125259,"batchgeneratorsv2"
125239,"solara-ui"
125238,"ascii-guard"
125208,"fudgeo"
125196,"coqpit-config"
125172,"mordredcommunity"
125167,"pinject"
125131,"aimrocks"
125109,"urlpy"
125079,"terminaltexteffects"
125066,"mypyllant"
125023,"zope-globalrequest"
125021,"solara-server"
125021,"django-read-only"
124989,"llama-models"
124973,"extractcode-libarchive"
124969,"django-admin-env-notice"
124956,"pytorch-kinematics"
124923,"envtpl"
124907,"container-inspector"
124885,"unified-planning"
124882,"ecs-deploy"
